spec_int2000_id,processor_id,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
743,778,2001-10-01,Sun Microsystems,Sun Fire V880,,false,347.0,390.0,290.0,293.0,381.0,380.0,332.0,327.0,363.0,366.0,237.0,451.0,424.0,381.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01134.html
744,779,2002-06-01,Sun Microsystems,Sun Fire V880,,false,449.0,507.0,355.0,379.0,489.0,502.0,481.0,405.0,481.0,449.0,315.0,607.0,522.0,486.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020531-01385.html
745,74,2006-05-01,Sun Microsystems,Sun Fire X2100,,false,1754.0,1923.0,1570.0,1455.0,1961.0,1045.0,1823.0,1532.0,2933.0,1965.0,1530.0,2641.0,1412.0,1980.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05851.html
746,74,2006-05-01,Sun Microsystems,Sun Fire X2100,,false,1792.0,2018.0,1803.0,1374.0,2029.0,725.0,2651.0,1344.0,3087.0,2005.0,1881.0,2922.0,1592.0,1561.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05853.html
747,73,2005-11-01,Sun Microsystems,Sun Fire X2100,,false,1651.0,1815.0,1470.0,1381.0,1831.0,1022.0,1695.0,1443.0,2752.0,1846.0,1401.0,2481.0,1346.0,1859.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04684.html
748,80,2005-10-01,Sun Microsystems,Sun Fire X4100,,false,1660.0,1829.0,1467.0,1369.0,1934.0,1097.0,1678.0,1432.0,2725.0,1833.0,1434.0,2419.0,1354.0,1823.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04674.html
749,81,2006-05-01,Sun Microsystems,Sun Fire X4100,,false,1761.0,1940.0,1566.0,1443.0,2042.0,1108.0,1801.0,1520.0,2904.0,1948.0,1562.0,2594.0,1422.0,1942.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05839.html
750,81,2006-05-01,Sun Microsystems,Sun Fire X4100,,false,1798.0,2020.0,1796.0,1377.0,2025.0,759.0,2621.0,1357.0,3043.0,2006.0,1925.0,2864.0,1625.0,1547.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05847.html
751,80,2005-10-01,Sun Microsystems,Sun Fire X4200,,false,1660.0,1829.0,1467.0,1369.0,1934.0,1097.0,1678.0,1432.0,2725.0,1833.0,1434.0,2419.0,1354.0,1823.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050906-04676.html
752,81,2006-05-01,Sun Microsystems,Sun Fire X4200,,false,1761.0,1940.0,1566.0,1443.0,2042.0,1108.0,1801.0,1520.0,2904.0,1948.0,1562.0,2594.0,1422.0,1942.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05838.html
753,81,2006-05-01,Sun Microsystems,Sun Fire X4200,,false,1798.0,2020.0,1796.0,1377.0,2025.0,759.0,2621.0,1357.0,3043.0,2006.0,1925.0,2864.0,1625.0,1547.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05846.html
754,71,2004-07-01,Sun Microsystems,Sun Java Workstation W1100z,,false,1434.0,1582.0,1450.0,1160.0,1658.0,720.0,2077.0,1098.0,1714.0,1627.0,1474.0,2363.0,1328.0,1280.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03190.html
755,78,2004-07-01,Sun Microsystems,Sun Java Workstation W2100z,,false,1437.0,1584.0,1453.0,1158.0,1658.0,718.0,2081.0,1097.0,1717.0,1634.0,1488.0,2367.0,1334.0,1285.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040628-03192.html
756,779,2002-06-01,Sun Microsystems,Sun Netra 20,,false,475.0,533.0,369.0,408.0,511.0,567.0,499.0,423.0,498.0,467.0,338.0,670.0,545.0,501.0,http://www.spec.org/cpu2000/results/res2002q2/cpu2000-20020524-01383.html
757,778,2001-10-01,Sun Microsystems,Sun Netra 20,,false,377.0,417.0,306.0,318.0,409.0,435.0,398.0,346.0,377.0,385.0,259.0,502.0,448.0,408.0,http://www.spec.org/cpu2000/results/res2001q4/cpu2000-20011119-01130.html
758,787,2006-06-01,Sun Microsystems,Sun Ultra 25,,false,651.0,727.0,620.0,540.0,624.0,381.0,826.0,549.0,886.0,732.0,547.0,1196.0,564.0,669.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07417.html
759,81,2006-04-01,Sun Microsystems,Sun Ultra 40,,false,1783.0,1957.0,1579.0,1477.0,2072.0,1151.0,1815.0,1535.0,2922.0,1963.0,1567.0,2608.0,1451.0,1964.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05828.html
760,80,2006-01-01,Sun Microsystems,Sun Ultra 40,,false,1713.0,1848.0,1485.0,1489.0,1959.0,1160.0,1696.0,1502.0,2717.0,1844.0,1483.0,2480.0,1455.0,1861.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05608.html
761,81,2006-04-01,Sun Microsystems,Sun Ultra 40,,false,1836.0,2057.0,1823.0,1420.0,2070.0,783.0,2667.0,1375.0,3085.0,2032.0,1957.0,2943.0,1654.0,1597.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060410-05833.html
762,789,2006-01-01,Sun Microsystems,Sun Ultra 45,,false,779.0,872.0,744.0,650.0,756.0,441.0,992.0,660.0,1065.0,874.0,656.0,1434.0,677.0,805.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060213-05615.html
763,771,1999-05-01,Sun Microsystems,,,false,133.0,0.0,120.0,131.0,131.0,153.0,127.0,122.0,117.0,149.0,116.0,148.0,135.0,153.0,http://www.spec.org/cpu2000/results/res1999q4/cpu2000-19991130-00003.html
764,79,2005-03-01,Supermicro,H8DA8  TM  252,,false,1656.0,1777.0,1433.0,1362.0,1872.0,1016.0,1674.0,1585.0,2433.0,1704.0,1819.0,2493.0,1341.0,1714.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04072.html
765,79,2005-03-01,Supermicro,H8DAR-8  TM  252,,false,1654.0,1775.0,1430.0,1341.0,1869.0,1002.0,1674.0,1579.0,2468.0,1709.0,1817.0,2541.0,1327.0,1710.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04078.html
766,79,2005-03-01,Supermicro,H8DAR-T/E  TM  252,,false,1670.0,1791.0,1433.0,1377.0,1883.0,1062.0,1672.0,1604.0,2373.0,1721.0,1822.0,2547.0,1354.0,1732.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050509-04081.html
767,605,2006-05-01,Supermicro,Motherboard X7DB3,,false,2947.0,2950.0,1818.0,2080.0,2926.0,4294.0,2727.0,2265.0,3877.0,3575.0,2858.0,4841.0,2246.0,3392.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060722-06637.html
768,605,2006-06-01,Supermicro,Motherboard X7DBP-8,,false,2891.0,2896.0,1884.0,2136.0,2968.0,4486.0,2172.0,2415.0,3464.0,3617.0,2644.0,4959.0,2224.0,3326.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060913-07258.html
769,599,2006-05-01,Supermicro,Motherboard X7DBR-8+,,false,1747.0,1744.0,1261.0,1162.0,2101.0,1788.0,1377.0,1518.0,2355.0,2196.0,1943.0,2821.0,1301.0,1899.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060722-06629.html
770,540,2005-08-01,Supermicro,PDSM4/E Motherboard,,false,1492.0,1490.0,1069.0,963.0,1787.0,1477.0,1186.0,1272.0,2007.0,1934.0,1763.0,2542.0,1083.0,1571.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050811-04491.html
771,540,2005-10-01,Supermicro,PDSMA Motherboard,,false,1309.0,1309.0,931.0,834.0,1574.0,1357.0,1027.0,1114.0,1747.0,1684.0,1553.0,2229.0,957.0,1362.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051017-04967.html
772,548,2006-03-01,Supermicro,PDSML-LN2 Rev. 1.01  Motherboard,,false,1692.0,1687.0,1171.0,1155.0,2022.0,1985.0,1269.0,1446.0,2183.0,2081.0,1855.0,2906.0,1288.0,1746.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060310-05760.html
773,540,2005-08-01,Supermicro,PDSMP-8/i Motherboard,,false,1490.0,1489.0,1070.0,958.0,1788.0,1451.0,1189.0,1273.0,2011.0,1937.0,1767.0,2548.0,1080.0,1576.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050810-04485.html
774,540,2005-08-01,Supermicro,PDSMi Motherboard,,false,1478.0,1476.0,1069.0,945.0,1785.0,1431.0,1180.0,1264.0,2009.0,1921.0,1761.0,2505.0,1072.0,1549.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20050908-04696.html
775,80,2005-10-01,Supermicro,H8DS8 Motherboard,,false,1777.0,1872.0,1527.0,1434.0,2016.0,1123.0,1811.0,1703.0,2558.0,1866.0,1917.0,2726.0,1411.0,1839.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051010-04918.html
776,80,2006-04-01,Supermicro,H8DSL-HTi Motherboard  TM  254,,false,1684.0,1898.0,1351.0,1196.0,1418.0,1162.0,1870.0,1721.0,2577.0,2039.0,1833.0,2561.0,1450.0,1692.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060421-05889.html
777,81,2006-04-01,Supermicro,H8DSL-HTi Motherboard  TM  256,,false,1786.0,2016.0,1440.0,1262.0,1513.0,1193.0,2013.0,1827.0,2764.0,2170.0,1967.0,2709.0,1525.0,1798.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060421-05887.html
778,80,2005-10-01,Supermicro,H8DSP-8 Motherboard,,false,1789.0,1885.0,1529.0,1455.0,2018.0,1137.0,1811.0,1715.0,2597.0,1866.0,1931.0,2756.0,1425.0,1843.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051010-04924.html
779,81,2006-04-01,Supermicro,H8DSP-8/i Motherboard  TM  256,,false,1781.0,2012.0,1445.0,1263.0,1513.0,1184.0,2006.0,1829.0,2759.0,2174.0,1916.0,2705.0,1524.0,1797.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060614-06209.html
780,80,2006-04-01,Supermicro,H8DSR-8 Motherboard  TM  254,,false,1680.0,1896.0,1351.0,1194.0,1418.0,1158.0,1871.0,1721.0,2573.0,2034.0,1811.0,2557.0,1447.0,1687.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060421-05883.html
781,81,2006-04-01,Supermicro,H8DSR-8 Motherboard  TM  256,,false,1782.0,2012.0,1444.0,1260.0,1511.0,1176.0,2010.0,1827.0,2764.0,2170.0,1943.0,2713.0,1520.0,1790.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060421-05881.html
782,89,2006-05-01,Supermicro,H8QC8 Motherboard  TM  856,,false,1781.0,2019.0,1450.0,1266.0,1515.0,1166.0,2014.0,1829.0,2759.0,2182.0,1930.0,2706.0,1521.0,1787.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060710-06477.html
783,82,2005-03-01,Supermicro,Motherboard H8DA8 rev 2.01  TM  265 processor,,false,1225.0,0.0,995.0,1044.0,1367.0,1027.0,1173.0,1165.0,1393.0,1251.0,1301.0,1933.0,1024.0,1276.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060401-05815.html
784,82,2005-03-01,Supermicro,Motherboard H8DA8 rev2.01,,false,1157.0,1306.0,874.0,839.0,933.0,1006.0,1225.0,1158.0,1661.0,1352.0,1253.0,1773.0,1030.0,1144.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060222-05659.html
785,605,2006-05-01,Supermicro,Motherboard X7DA8,,false,3013.0,3016.0,1842.0,2110.0,3143.0,4263.0,2762.0,2288.0,3902.0,3670.0,2978.0,4967.0,2351.0,3410.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060609-06076.html
786,599,2006-05-01,Supermicro,Motherboard X7DA8,,false,1793.0,1793.0,1282.0,1201.0,2101.0,1869.0,1415.0,1441.0,2547.0,2233.0,2041.0,3035.0,1329.0,1913.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060722-06634.html
787,605,2006-05-01,Supermicro,Motherboard X7DB8,,false,2985.0,2988.0,1833.0,2091.0,2965.0,4359.0,2762.0,2290.0,3904.0,3676.0,2888.0,4967.0,2276.0,3411.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060614-06206.html
788,616,2006-11-01,Supermicro,Motherboard X7DB8,,false,1695.0,1698.0,993.0,1251.0,1832.0,2849.0,1475.0,1247.0,2075.0,1972.0,1697.0,2880.0,1291.0,1832.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08069.html
789,617,2006-11-01,Supermicro,Motherboard X7DB8,,false,1957.0,1963.0,1156.0,1425.0,2112.0,3198.0,1717.0,1446.0,2414.0,2300.0,1959.0,3300.0,1498.0,2129.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061027-07695.html
790,618,2006-11-01,Supermicro,Motherboard X7DB8,,false,2123.0,2127.0,1249.0,1560.0,2283.0,3532.0,1854.0,1565.0,2600.0,2476.0,2135.0,3594.0,1618.0,2303.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08077.html
791,686,2006-11-01,Supermicro,Motherboard X7DB8,,false,2755.0,2760.0,1660.0,2008.0,2812.0,4318.0,2469.0,2067.0,3468.0,3285.0,2714.0,4601.0,2127.0,3065.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08075.html
792,603,2006-09-01,Supermicro,Motherboard X7DBP-8,,false,2430.0,2436.0,1444.0,1780.0,2643.0,3956.0,2161.0,1809.0,3032.0,2868.0,2351.0,4060.0,1810.0,2684.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060915-07292.html
793,616,2006-11-01,Supermicro,Motherboard X7DBR-8,,false,1700.0,1704.0,998.0,1258.0,1834.0,2876.0,1474.0,1244.0,2086.0,1954.0,1723.0,2899.0,1286.0,1840.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08091.html
794,617,2006-11-01,Supermicro,Motherboard X7DBR-8,,false,1965.0,1969.0,1163.0,1440.0,2120.0,3211.0,1721.0,1451.0,2431.0,2273.0,1974.0,3312.0,1497.0,2146.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061027-07697.html
795,618,2006-11-01,Supermicro,Motherboard X7DBR-8,,false,2121.0,2125.0,1246.0,1562.0,2285.0,3545.0,1845.0,1562.0,2606.0,2441.0,2142.0,3594.0,1615.0,2300.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08095.html
796,686,2006-11-01,Supermicro,Motherboard X7DBR-8,,false,2744.0,2750.0,1660.0,1993.0,2796.0,4262.0,2460.0,2047.0,3478.0,3280.0,2729.0,4578.0,2110.0,3056.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08097.html
797,616,2006-11-01,Supermicro,Motherboard X7DBX,,false,1711.0,1714.0,997.0,1268.0,1844.0,2913.0,1484.0,1257.0,2084.0,1983.0,1728.0,2913.0,1300.0,1839.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061027-07724.html
798,605,2006-05-01,Supermicro,Motherboard X7DVA-E/8,,false,2988.0,2994.0,1838.0,2172.0,2921.0,4281.0,2778.0,2298.0,3908.0,3663.0,2855.0,4988.0,2262.0,3443.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060722-06627.html
799,489,2003-11-01,Supermicro,SS6113M-i  Itanium 2,,false,1090.0,1090.0,893.0,934.0,1325.0,1194.0,1151.0,884.0,1310.0,1060.0,727.0,1727.0,1056.0,1136.0,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20031217-02682.html
